都道府県,市区町村,住所,都道府県_候補,市区町村_候補,住所c_候補,住所d_候補,住所e_候補,match_score,match_status,不一致理由
東京都,中央区,京橋2-8-15,,,,,,0.0,unmatched,市区町村一致なし
東京都,千代田区,鍛冶町2-2-9 第2登栄ビル3F,,,,,,0.0,unmatched,市区町村一致なし
東京都,中央区,築地1-9-1 井上ビル2F,,,,,,0.0,unmatched,市区町村一致なし
東京都,台東区,上野1-18-1 東京商銀ビル6F,,,,,,0.0,unmatched,市区町村一致なし
東京都,中央区,日本橋3-2-6 岩上ビル3F,,,,,,0.0,unmatched,市区町村一致なし
東京都,中央区,京橋2-8-10 木下ビル1F,,,,,,0.0,unmatched,市区町村一致なし
東京都,中央区,日本橋2-2-20 日本橋仲通りビル5F,,,,,,0.0,unmatched,市区町村一致なし
東京都,中央区,京橋2-11-4,,,,,,0.0,unmatched,市区町村一致なし
東京都,千代田区,外神田5-1-3 ニュー末広ビル4F,,,,,,0.0,unmatched,市区町村一致なし
東京都,千代田区,外神田5-1-3 ニュー末広ビル4F,,,,,,0.0,unmatched,市区町村一致なし
東京都,中央区,日本橋2-1-19 三幸ビル2F,,,,,,0.0,unmatched,市区町村一致なし
東京都,中央区,日本橋室町4-3-18 東京建物室町ビル3F,,,,,,0.0,unmatched,市区町村一致なし
東京都,台東区,上野3-15-9 深井ビル,,,,,,0.0,unmatched,市区町村一致なし
東京都,足立区,舎人1-3-17,,,,,,0.0,unmatched,市区町村一致なし
東京都,足立区,西新井本町2-23-1,,,,,,0.0,unmatched,市区町村一致なし
東京都,台東区,入谷2-27-2 102,,,,,,0.0,unmatched,市区町村一致なし
東京都,中央区,日本橋3-8-4 日本橋さくら通りビル1F,,,,,,0.0,unmatched,市区町村一致なし
東京都,千代田区,神田須田町2-6-2 中川ビル301,,,,,,0.0,unmatched,市区町村一致なし
東京都,足立区,西新井本町2-21-4,,,,,,0.0,unmatched,市区町村一致なし
東京都,中央区,日本橋3-8-9 日本橋ホリビル4F,,,,,,0.0,unmatched,市区町村一致なし
東京都,荒川区,東尾久6-9-18 工藤ビル1F,,,,,,0.0,unmatched,市区町村一致なし
東京都,中央区,日本橋本町4-1-12 日本橋秋山ビル3F,,,,,,0.0,unmatched,市区町村一致なし
東京都,港区,新橋1-4-3 芝ビル3F,,,,,,0.0,unmatched,市区町村一致なし
東京都,中央区,築地6丁目14−8 松木ビル,,,,,,0.0,unmatched,市区町村一致なし
東京都,荒川区,西日暮里2-8-11 市川ビル101,,,,,,0.0,unmatched,市区町村一致なし
東京都,中央区,八丁堀4-3-5 大嶋ビル2F,,,,,,0.0,unmatched,市区町村一致なし
東京都,千代田区,神田紺屋町43-3,,,,,,0.0,unmatched,市区町村一致なし
東京都,中央区,日本橋3丁目1−17 日本橋ヒロセビル,,,,,,0.0,unmatched,市区町村一致なし
東京都,足立区,西新井4-26-29 サンライズマンション1F112,,,,,,0.0,unmatched,市区町村一致なし
茨城県,古河市,久能506-2,,,,,,0.0,unmatched,市区町村一致なし
東京都,中央区,八丁堀2-1-6 小林ビル2F,,,,,,0.0,unmatched,市区町村一致なし
東京都,千代田区,神田松永町10 長谷川ビル302,,,,,,0.0,unmatched,市区町村一致なし
東京都,中央区,日本橋3-14-1 新々会館ビル1F,,,,,,0.0,unmatched,市区町村一致なし
東京都,千代田区,神田岩本町1 岩本町ビル4F,,,,,,0.0,unmatched,市区町村一致なし
東京都,荒川区,荒川5-28-5,,,,,,0.0,unmatched,市区町村一致なし
東京都,中央区,日本橋室町1-11-1 大橋ビル2F,,,,,,0.0,unmatched,市区町村一致なし
東京都,千代田区,岩本町1-3-1 ニュー中野ビル2F,,,,,,0.0,unmatched,市区町村一致なし
東京都,台東区,上野6-14-4 富坂ビル4F,,,,,,0.0,unmatched,市区町村一致なし
東京都,荒川区,東日暮里6-35-5,,,,,,0.0,unmatched,市区町村一致なし
東京都,台東区,上野6-8-7 内藤ビル3F,,,,,,0.0,unmatched,市区町村一致なし
東京都,荒川区,東日暮里5-17-12 国際理容協会ビル1F,,,,,,0.0,unmatched,市区町村一致なし
東京都,中央区,日本橋2-16-3,,,,,,0.0,unmatched,市区町村一致なし
東京都,台東区,上野6丁目2−14 喜久屋ビル 8階,,,,,,0.0,unmatched,市区町村一致なし
東京都,中央区,日本橋2-15-10 宝明治安田ビル1F,,,,,,0.0,unmatched,市区町村一致なし
東京都,千代田区,神田和泉町1-3-9 本間屋ビル3F,,,,,,0.0,unmatched,市区町村一致なし
東京都,千代田区,神田平河町1-1 第3東ビル2F,,,,,,0.0,unmatched,市区町村一致なし
東京都,千代田区,岩本町3-1-8 J-サンクス第1ビル1F,,,,,,0.0,unmatched,市区町村一致なし
東京都,台東区,上野6-16-16 上野ORAGAビル6F,,,,,,0.0,unmatched,市区町村一致なし
東京都,中央区,日本橋1-21-4 千代田会館2F,,,,,,0.0,unmatched,市区町村一致なし
東京都,中央区,明石町12-1 中央区保健所等複合施設1F,,,,,,0.0,unmatched,市区町村一致なし
東京都,千代田区,岩本町1-9-1 アイアンビル2F,,,,,,0.0,unmatched,市区町村一致なし
東京都,千代田区,神田和泉町1-12-17 久保田ビル4F,,,,,,0.0,unmatched,市区町村一致なし
東京都,中央区,明石町9-1,,,,,,0.0,unmatched,市区町村一致なし
東京都,中央区,日本橋小伝馬町2-4 柿沢ビル4F,,,,,,0.0,unmatched,市区町村一致なし
東京都,足立区,西新井5-41-1,,,,,,0.0,unmatched,市区町村一致なし
埼玉県,越谷市,袋山2045-1,,,,,,0.0,unmatched,市区町村一致なし
東京都,中央区,日本橋小伝馬町7-13 ストリアビル2F,,,,,,0.0,unmatched,市区町村一致なし
東京都,中央区,日本橋茅場町3-5-4 吉江ビル3F,,,,,,0.0,unmatched,市区町村一致なし
東京都,中央区,日本橋小舟町8-14 日本橋三越前アムフラット壱番館1F,,,,,,0.0,unmatched,市区町村一致なし
東京都,台東区,東上野3-21-7 福井ビル,,,,,,0.0,unmatched,市区町村一致なし
埼玉県,越谷市,平方343-1,,,,,,0.0,unmatched,市区町村一致なし
東京都,荒川区,荒川3-61-4 ハイシティ日暮里東205,,,,,,0.0,unmatched,市区町村一致なし
東京都,中央区,勝どき2-1-2,,,,,,0.0,unmatched,市区町村一致なし
東京都,荒川区,荒川3-71-5,,,,,,0.0,unmatched,市区町村一致なし
東京都,千代田区,神田和泉町1,,,,,,0.0,unmatched,市区町村一致なし
東京都,港区,新橋3-6-3 岩田ビル2F,,,,,,0.0,unmatched,市区町村一致なし
東京都,足立区,西新井1-10-7,,,,,,0.0,unmatched,市区町村一致なし
東京都,中央区,日本橋大伝馬町7-1 グリーンパーク日本橋DeuX1F101,,,,,,0.0,unmatched,市区町村一致なし
東京都,江東区,森下1-12-12,,,,,,0.0,unmatched,市区町村一致なし
東京都,中央区,日本橋茅場町2-16-9 平和ビル2F,,,,,,0.0,unmatched,市区町村一致なし
東京都,中央区,日本橋小舟町15-17 協栄ビル2F,,,,,,0.0,unmatched,市区町村一致なし
東京都,中央区,月島3-19-7,,,,,,0.0,unmatched,市区町村一致なし
東京都,台東区,上野7-9-16,,,,,,0.0,unmatched,市区町村一致なし
東京都,中央区,日本橋堀留町1-6-9 海老原ビル2F,,,,,,0.0,unmatched,市区町村一致なし
栃木県,小山市,立木142-5,,,,,,0.0,unmatched,市区町村一致なし
東京都,台東区,東上野1-24-9 奈雲ビル1F,,,,,,0.0,unmatched,市区町村一致なし
東京都,中央区,月島3-14-9 岩崎ビル302,,,,,,0.0,unmatched,市区町村一致なし
埼玉県,川口市,新堀町3-2,,,,,,0.0,unmatched,市区町村一致なし
東京都,台東区,根岸1-2-20 田中ビルII3F,,,,,,0.0,unmatched,市区町村一致なし
東京都,千代田区,内幸町1-3-1 幸ビル2F,,,,,,0.0,unmatched,市区町村一致なし
東京都,荒川区,町屋2-1-1 町屋プラザビル301,,,,,,0.0,unmatched,市区町村一致なし
東京都,台東区,東上野1-4-3,,,,,,0.0,unmatched,市区町村一致なし
埼玉県,越谷市,北越谷5丁目9−4,,,,,,0.0,unmatched,市区町村一致なし
東京都,千代田区,内神田3-24-7 坂口ビル2F,,,,,,0.0,unmatched,市区町村一致なし
東京都,足立区,西新井本町5-7-14,,,,,,0.0,unmatched,市区町村一致なし
東京都,台東区,東上野4-27-8,,,,,,0.0,unmatched,市区町村一致なし
東京都,台東区,東上野3-35-1 鈴木ビル,,,,,,0.0,unmatched,市区町村一致なし
東京都,台東区,東上野3-35-10 クレイシア上野101,,,,,,0.0,unmatched,市区町村一致なし
東京都,荒川区,町屋1-1-9 メディカルセンターMedium町屋3F,,,,,,0.0,unmatched,市区町村一致なし
東京都,荒川区,町屋3-29-9 青木ビル,,,,,,0.0,unmatched,市区町村一致なし
東京都,中央区,日本橋人形町3-7-3,,,,,,0.0,unmatched,市区町村一致なし
東京都,中央区,月島4-11-11,,,,,,0.0,unmatched,市区町村一致なし
東京都,足立区,西新井本町5-7-10,,,,,,0.0,unmatched,市区町村一致なし
東京都,荒川区,町屋3-2-10 ISEビル1-3F・B1,,,,,,0.0,unmatched,市区町村一致なし
東京都,千代田区,神田西福田町3 新樹ビル1F,,,,,,0.0,unmatched,市区町村一致なし
東京都,荒川区,町屋3-1-14 中田ビル101,,,,,,0.0,unmatched,市区町村一致なし
東京都,台東区,小島2丁目3−8,,,,,,0.0,unmatched,市区町村一致なし
東京都,荒川区,荒川2-8-1 1F,,,,,,0.0,unmatched,市区町村一致なし
東京都,中央区,日本橋馬喰町1-9-9 加富屋ビル7F,,,,,,0.0,unmatched,市区町村一致なし
東京都,中央区,日本橋馬喰町1-10-12 長坂ビル3F,,,,,,0.0,unmatched,市区町村一致なし
東京都,荒川区,荒川2-9-11,,,,,,0.0,unmatched,市区町村一致なし
東京都,荒川区,町屋3-19-2,,,,,,0.0,unmatched,市区町村一致なし
東京都,足立区,西新井栄町3-6-12,,,,,,0.0,unmatched,市区町村一致なし
東京都,中央区,日本橋人形町2-21-10 セブンビル4F,,,,,,0.0,unmatched,市区町村一致なし
東京都,中央区,日本橋人形町1-16-6 須賀ビル2F,,,,,,0.0,unmatched,市区町村一致なし
東京都,荒川区,荒川3-12-16 ライオンズマンション荒川公園101,,,,,,0.0,unmatched,市区町村一致なし
東京都,中央区,日本橋久松町1-2 区立久松町区民館3F,,,,,,0.0,unmatched,市区町村一致なし
東京都,中央区,日本橋人形町2-24-10 岡本ビル1F,,,,,,0.0,unmatched,市区町村一致なし
東京都,荒川区,荒川7-9-3,,,,,,0.0,unmatched,市区町村一致なし
東京都,足立区,栗原4-22-10 東工マンション1F,,,,,,0.0,unmatched,市区町村一致なし
東京都,台東区,元浅草1-2-1,,,,,,0.0,unmatched,市区町村一致なし
東京都,台東区,根岸4-1-28,,,,,,0.0,unmatched,市区町村一致なし
東京都,中央区,佃1丁目11−8 ピアウエストスクエア 1階,,,,,,0.0,unmatched,市区町村一致なし
東京都,中央区,月島2-10-2 ムーンアイランドタワー200,,,,,,0.0,unmatched,市区町村一致なし
東京都,中央区,新川1-28-4 319,,,,,,0.0,unmatched,市区町村一致なし
東京都,台東区,根岸5-6-4,,,,,,0.0,unmatched,市区町村一致なし
東京都,中央区,新川1-22-13 新川I＆Lビル2F,,,,,,0.0,unmatched,市区町村一致なし
東京都,中央区,日本橋蛎殻町1-34-13,,,,,,0.0,unmatched,市区町村一致なし
東京都,中央区,日本橋人形町2-19-6 1F,,,,,,0.0,unmatched,市区町村一致なし
東京都,荒川区,荒川7-22-5,,,,,,0.0,unmatched,市区町村一致なし
東京都,台東区,元浅草4-6-5 今井ビル1F,,,,,,0.0,unmatched,市区町村一致なし
東京都,中央区,佃2-1-6 リバーシティMスクエア1F,,,,,,0.0,unmatched,市区町村一致なし
東京都,中央区,日本橋蛎殻町2-5-8,,,,,,0.0,unmatched,市区町村一致なし
埼玉県,越谷市,東柳田町 13−20,,,,,,0.0,unmatched,市区町村一致なし
東京都,台東区,松が谷2-16-5,,,,,,0.0,unmatched,市区町村一致なし
東京都,足立区,伊興3-3-14,,,,,,0.0,unmatched,市区町村一致なし
東京都,中央区,東日本橋1-6-10 K・Kビル2F,,,,,,0.0,unmatched,市区町村一致なし
東京都,中央区,晴海2-1-40 晴海フロント2F,,,,,,0.0,unmatched,市区町村一致なし
埼玉県,草加市,柳島町1,,,,,,0.0,unmatched,市区町村一致なし
埼玉県,越谷市,越ヶ谷5丁目2−2 レセンテ 1階,,,,,,0.0,unmatched,市区町村一致なし
東京都,台東区,柳橋2-6-8 南雪ビル2F,,,,,,0.0,unmatched,市区町村一致なし
東京都,中央区,東日本橋2-28-3 中里ビル3F,,,,,,0.0,unmatched,市区町村一致なし
東京都,中央区,日本橋浜町2-42-9 津多屋浜二ビル2F,,,,,,0.0,unmatched,市区町村一致なし
東京都,中央区,日本橋浜町3-3-1 トルナーレ日本橋浜町207,,,,,,0.0,unmatched,市区町村一致なし
東京都,荒川区,南千住1-1-21,,,,,,0.0,unmatched,市区町村一致なし
東京都,足立区,栗原1-17-18,,,,,,0.0,unmatched,市区町村一致なし
東京都,足立区,西竹の塚1-13-9 市川ビル1F,,,,,,0.0,unmatched,市区町村一致なし
東京都,足立区,西竹の塚1-12-14 IKOビル2F,,,,,,0.0,unmatched,市区町村一致なし
埼玉県,越谷市,南越谷4-13-20 住商第二ビル3F,,,,,,0.0,unmatched,市区町村一致なし
東京都,足立区,西竹の塚1-11-2 エミエルタワー竹の塚2F,,,,,,0.0,unmatched,市区町村一致なし
東京都,台東区,寿2-3-6,,,,,,0.0,unmatched,市区町村一致なし
東京都,中央区,日本橋浜町3-26-6,,,,,,0.0,unmatched,市区町村一致なし
東京都,足立区,西竹の塚2-2-3 第二末武ビル201,,,,,,0.0,unmatched,市区町村一致なし
埼玉県,草加市,西町 655,,,,,,0.0,unmatched,市区町村一致なし
東京都,足立区,西竹の塚2丁目4−1,,,,,,0.0,unmatched,市区町村一致なし
東京都,足立区,西竹の塚2-1-10 岡田ビル3F,,,,,,0.0,unmatched,市区町村一致なし
東京都,足立区,西竹の塚2-2-1 大鈴ビル2F,,,,,,0.0,unmatched,市区町村一致なし
東京都,台東区,西浅草1-2-2 八宝ビル4F,,,,,,0.0,unmatched,市区町村一致なし
埼玉県,越谷市,南越谷1-12-10 イーストサンビル1-2F,,,,,,0.0,unmatched,市区町村一致なし
東京都,荒川区,南千住1-49-3,,,,,,0.0,unmatched,市区町村一致なし
東京都,江東区,大島4-8-10,,,,,,0.0,unmatched,市区町村一致なし
東京都,足立区,竹の塚1-26-9 池亀ビル1F,,,,,,0.0,unmatched,市区町村一致なし
東京都,足立区,梅島3-32-7 西新井サティ4F,,,,,,0.0,unmatched,市区町村一致なし
東京都,墨田区,両国2-10-6 ローレンスノダ1F,,,,,,0.0,unmatched,市区町村一致なし
東京都,台東区,西浅草2-14-15 諏訪ビル2F201,,,,,,0.0,unmatched,市区町村一致なし
東京都,足立区,竹の塚6丁目4−4 竹の塚第3団地4号棟,,,,,,0.0,unmatched,市区町村一致なし
東京都,江東区,豊洲3-3-3 豊洲センタービルB114,,,,,,0.0,unmatched,市区町村一致なし
東京都,江東区,豊洲2-4-9 アーバンドッグららぽーと豊洲1F,,,,,,0.0,unmatched,市区町村一致なし
東京都,台東区,竜泉3-8-10,,,,,,0.0,unmatched,市区町村一致なし
東京都,足立区,竹の塚6-8-13,,,,,,0.0,unmatched,市区町村一致なし
東京都,八丈町,三根1949,,,,,,0.0,unmatched,市区町村一致なし
東京都,荒川区,南千住1-59-10 テラス三ノ輸201,,,,,,0.0,unmatched,市区町村一致なし
東京都,足立区,竹の塚6-12-11 佐藤ビル3F,,,,,,0.0,unmatched,市区町村一致なし
東京都,足立区,竹の塚6-13-14 サトーハイツ1F101,,,,,,0.0,unmatched,市区町村一致なし
東京都,足立区,竹の塚6丁目12−5 第2森屋ビル 2F,,,,,,0.0,unmatched,市区町村一致なし
東京都,墨田区,横網2-1-11,,,,,,0.0,unmatched,市区町村一致なし
東京都,足立区,竹の塚5-6-9 川本ビル3F,,,,,,0.0,unmatched,市区町村一致なし
東京都,足立区,竹の塚2-8-20 竹の塚メディカルビル,,,,,,0.0,unmatched,市区町村一致なし
東京都,江東区,有明3-10-6,,,,,,0.0,unmatched,市区町村一致なし
東京都,江東区,越中島2-1-30 STビル1F,,,,,,0.0,unmatched,市区町村一致なし
東京都,江東区,新大橋3-5-2,,,,,,0.0,unmatched,市区町村一致なし
東京都,江東区,門前仲町2-5-11 アカクラビル4F,,,,,,0.0,unmatched,市区町村一致なし
埼玉県,春日部市,椚347-1,,,,,,0.0,unmatched,市区町村一致なし
東京都,墨田区,両国4-6-3,,,,,,0.0,unmatched,市区町村一致なし
東京都,江東区,豊洲5-5-1 豊洲シエルタワー3F,,,,,,0.0,unmatched,市区町村一致なし
埼玉県,草加市,草加2-21-1,,,,,,0.0,unmatched,市区町村一致なし
東京都,荒川区,南千住5-39-1 101,,,,,,0.0,unmatched,市区町村一致なし
埼玉県,越谷市,東越谷4-15-7,,,,,,0.0,unmatched,市区町村一致なし
東京都,足立区,竹の塚5-19-1,,,,,,0.0,unmatched,市区町村一致なし
栃木県,小山市,八幡町 2丁目11−11,,,,,,0.0,unmatched,市区町村一致なし
東京都,江東区,深川2-16-13,,,,,,0.0,unmatched,市区町村一致なし
東京都,江東区,富岡1-5-1 クレール門前仲町2F,,,,,,0.0,unmatched,市区町村一致なし
東京都,江東区,富岡1-9-6 銅突ビル2F,,,,,,0.0,unmatched,市区町村一致なし
東京都,台東区,浅草4-46-5,,,,,,0.0,unmatched,市区町村一致なし
東京都,足立区,竹の塚3-20-11 正華ビル1F,,,,,,0.0,unmatched,市区町村一致なし
埼玉県,越谷市,西方2-6-1,,,,,,0.0,unmatched,市区町村一致なし
東京都,足立区,竹の塚3-3-14 パレスホリケファイブ1F,,,,,,0.0,unmatched,市区町村一致なし
東京都,台東区,浅草6-9-9,,,,,,0.0,unmatched,市区町村一致なし
